gene_id,Rep1._x,Rep2._x,Rep3._x,Rep1._y,Rep2._y,Rep3._y
ENSMUSG00000036902,13.0,5.0,7.0,8.0,10.0,9.0
ENSMUSG00000036904,69.0,56.0,38.0,115.0,137.0,42.0
ENSMUSG00000036905,416.0,562.0,520.0,634.0,440.0,275.0
ENSMUSG00000036908,381.0,538.0,461.0,496.0,415.0,263.0
ENSMUSG00000036916,100.0,73.0,86.0,71.0,77.0,73.0
ENSMUSG00000036918,402.0,519.98,423.0,632.9,620.0,451.0
ENSMUSG00000036928,5.0,0.0,6.0,0.0,3.0,0.0
ENSMUSG00000036931,4.0,9.0,4.0,6.0,7.0,5.0
ENSMUSG00000036932,1350.0,1221.0,1154.0,1032.0,1086.0,787.0
ENSMUSG00000036934,80.0,99.0,86.0,54.0,79.0,71.0
ENSMUSG00000036940,153.0,204.0,168.0,133.0,139.0,108.0
ENSMUSG00000036941,151.0,86.0,85.0,129.0,96.0,94.0
ENSMUSG00000036943,96.0,96.74,67.3,55.0,90.98,75.0
ENSMUSG00000036944,14.0,12.0,16.0,27.0,15.0,19.0
ENSMUSG00000036948,59.6,93.84,65.96,74.07,77.87,35.5
ENSMUSG00000036955,150.0,202.0,165.0,190.0,171.0,115.0
ENSMUSG00000036957,47.0,52.0,46.0,41.0,25.0,26.0
ENSMUSG00000036959,95.0,111.0,97.0,71.0,74.0,53.0
ENSMUSG00000036964,0.0,3.49,0.0,5.07,0.0,2.73
ENSMUSG00000036966,146.0,181.0,122.0,232.0,139.0,102.0
ENSMUSG00000036968,50.0,50.0,30.0,58.0,43.0,32.0
ENSMUSG00000036975,77.0,86.0,71.0,81.0,76.0,61.0
ENSMUSG00000036977,36.75,33.0,31.83,38.86,35.0,28.0
ENSMUSG00000036980,210.91,276.0,200.76,192.0,219.12,141.0
ENSMUSG00000036983,79.04,88.49,82.21,86.38,83.71,68.77
ENSMUSG00000036985,1262.0,1388.0,1215.0,1242.0,1223.0,847.0
ENSMUSG00000036986,217.0,219.0,189.0,234.0,207.0,136.0
ENSMUSG00000036989,81.0,129.0,113.0,99.0,99.0,61.0
ENSMUSG00000036990,669.0,609.0,583.0,527.0,503.0,403.0
ENSMUSG00000036992,50.0,68.0,49.0,54.0,60.0,30.0
ENSMUSG00000036995,69.0,80.0,62.0,93.0,51.0,49.0
ENSMUSG00000037001,97.58,49.16,68.21,92.42,97.01,49.68
ENSMUSG00000037003,566.0,887.0,708.0,888.0,739.0,411.0
ENSMUSG00000037007,79.0,61.0,58.0,68.0,63.0,55.0
ENSMUSG00000037012,34.0,39.0,34.0,37.0,43.0,25.0
ENSMUSG00000037013,333.0,434.0,362.0,447.59,386.0,314.0
ENSMUSG00000037015,47.73,47.48,78.36,61.34,29.61,27.82
ENSMUSG00000037017,168.0,211.0,160.0,142.0,152.0,86.0
ENSMUSG00000037020,31.0,49.0,44.0,61.0,49.0,36.0
ENSMUSG00000037022,142.0,208.0,162.0,194.0,200.0,141.0
ENSMUSG00000037025,133.0,130.0,190.0,152.0,191.0,111.0
ENSMUSG00000037029,242.5,261.73,221.57,162.18,201.64,120.95
ENSMUSG00000037031,43.0,42.0,49.0,41.0,46.0,23.0
ENSMUSG00000037032,0.0,2.0,0.0,8.0,3.0,3.0
ENSMUSG00000037035,21.0,69.0,58.0,21.0,33.0,24.0
ENSMUSG00000037049,386.0,499.0,499.0,490.0,452.0,286.0
ENSMUSG00000037053,14880.0,14973.0,13293.0,12037.0,12749.0,9239.0
ENSMUSG00000037058,897.0,750.0,632.0,644.0,708.0,497.0
ENSMUSG00000037060,1.0,4.0,2.0,4.0,3.0,2.0
ENSMUSG00000037062,667.0,662.0,607.0,453.0,629.0,493.0
ENSMUSG00000037070,191.0,198.71,132.47,142.0,96.34,129.44
ENSMUSG00000037071,98175.72,86322.24,129388.04,113744.18,177154.98,111100.2
ENSMUSG00000037072,1803.0,1762.0,1566.0,1594.0,1581.0,1232.0
ENSMUSG00000037075,601.0,446.0,366.0,362.0,351.0,336.0
ENSMUSG00000037085,40.0,29.0,39.0,49.0,54.0,29.0
ENSMUSG00000037089,308.0,307.0,244.0,301.0,288.0,205.0
ENSMUSG00000037095,1135.0,4132.0,3068.0,4459.0,2449.0,1889.0
ENSMUSG00000037096,95.54,124.77,122.73,84.98,111.72,68.16
ENSMUSG00000037098,200.0,263.0,193.0,261.0,210.0,152.0
ENSMUSG00000037103,26.0,47.0,34.0,52.0,57.0,44.0
ENSMUSG00000037104,61.0,99.0,71.0,61.0,81.0,57.0
ENSMUSG00000037108,40.45,28.0,39.25,19.98,33.74,27.51
ENSMUSG00000037110,662.0,649.0,663.0,578.0,727.0,539.0
ENSMUSG00000037111,169.0,155.0,147.98,117.0,144.0,76.0
ENSMUSG00000037112,169.81,208.03,161.85,158.56,172.63,126.48
ENSMUSG00000037119,1847.0,1428.0,1295.0,1042.0,1268.0,903.0
ENSMUSG00000037126,5.0,19.0,27.0,10.0,8.0,10.0
ENSMUSG00000037134,184.0,137.0,126.0,138.0,118.0,100.0
ENSMUSG00000037138,6.0,1.0,2.0,2.0,7.0,4.0
ENSMUSG00000037139,6.0,2.0,0.0,3.0,8.0,5.0
ENSMUSG00000037148,27.0,25.0,18.0,22.0,33.0,20.0
ENSMUSG00000037149,863.0,822.0,708.0,722.0,819.0,570.0
ENSMUSG00000037151,41.0,61.0,39.0,67.0,51.0,30.0
ENSMUSG00000037152,330.0,254.0,249.0,236.0,288.0,159.0
ENSMUSG00000037157,41.0,57.0,54.0,20.0,13.0,10.0
ENSMUSG00000037166,1.0,2.0,6.0,8.0,8.0,4.0
ENSMUSG00000037169,10.0,8.0,1.0,17.0,24.0,11.0
ENSMUSG00000037171,3.0,2.0,0.0,4.0,2.0,2.0
ENSMUSG00000037172,216.0,156.0,143.0,135.0,145.0,105.0
ENSMUSG00000037174,248.0,289.0,269.0,233.0,245.0,145.0
ENSMUSG00000037185,1.0,3.0,0.0,2.0,2.0,2.0
ENSMUSG00000037188,2.0,1.0,0.0,3.0,3.0,2.0
ENSMUSG00000037190,46.0,61.0,69.0,88.0,70.0,38.0
ENSMUSG00000037197,313.0,345.0,347.0,370.0,299.0,191.0
ENSMUSG00000037202,3.0,4.0,2.0,2.0,0.0,3.0
ENSMUSG00000037204,179.0,232.0,165.0,222.0,150.0,93.0
ENSMUSG00000037206,23.0,30.0,28.0,33.0,41.0,25.0
ENSMUSG00000037210,247.0,290.0,217.0,240.0,247.0,145.0
ENSMUSG00000037211,57.0,59.0,52.0,42.0,43.0,30.0
ENSMUSG00000037214,33.0,63.0,42.0,45.0,47.0,28.0
ENSMUSG00000037216,92.37,93.55,71.64,74.96,66.04,53.22
ENSMUSG00000037217,4.0,4.0,4.0,6.0,8.0,3.0
ENSMUSG00000037221,191.0,350.0,210.0,291.0,284.0,119.0
ENSMUSG00000037234,1756.0,1273.0,1104.0,999.0,1014.0,972.0
ENSMUSG00000037235,880.0,1092.0,895.0,1048.0,969.0,526.0
ENSMUSG00000037236,997.0,777.0,686.0,599.0,729.0,602.0
ENSMUSG00000037239,7.0,8.0,8.0,6.0,6.0,5.0
ENSMUSG00000037242,1089.0,1283.0,1150.0,899.0,969.0,671.0
ENSMUSG00000037243,52.0,65.0,47.0,60.0,63.0,44.0
ENSMUSG00000037251,78.0,62.0,61.0,78.0,73.0,57.0
ENSMUSG00000037253,226.0,236.0,230.0,173.0,150.0,118.0
ENSMUSG00000037254,13355.0,12388.0,11417.0,13201.0,11600.0,8552.0
ENSMUSG00000037257,370.0,322.0,295.0,316.0,286.0,249.0
ENSMUSG00000037259,12.0,6.0,4.0,7.0,7.0,7.0
ENSMUSG00000037260,618.0,643.0,500.0,485.0,518.0,355.0
ENSMUSG00000037262,114.0,145.0,118.0,100.0,96.0,69.0
ENSMUSG00000037266,3356.0,3746.0,3290.0,3578.0,3261.0,2451.0
ENSMUSG00000037270,1770.0,1452.0,1288.0,844.0,1007.0,718.0
ENSMUSG00000037275,224.0,165.0,135.0,193.0,171.0,111.0
ENSMUSG00000037278,634.42,705.0,578.0,909.0,662.0,565.0
ENSMUSG00000037280,12.0,15.0,23.0,15.0,16.0,10.0
ENSMUSG00000037286,412.0,311.0,314.0,310.0,291.0,261.0
ENSMUSG00000037287,910.0,831.0,820.0,689.0,925.0,658.0
ENSMUSG00000037295,277.0,317.0,210.0,225.0,227.0,155.0
ENSMUSG00000037296,121.0,128.0,124.0,93.0,108.0,74.0
ENSMUSG00000037300,316.0,300.0,304.0,304.0,317.0,203.0
ENSMUSG00000037306,34.0,44.0,32.0,37.0,37.0,32.0
ENSMUSG00000037313,15.0,16.0,15.0,10.0,22.0,21.0
ENSMUSG00000037315,57.0,41.0,22.0,24.0,36.0,38.0
ENSMUSG00000037316,484.97,456.92,444.83,343.0,314.26,253.18
ENSMUSG00000037318,3.0,4.3,7.0,6.41,15.89,5.0
ENSMUSG00000037321,211.43,205.85,188.19,321.42,231.22,162.5
ENSMUSG00000037325,49.0,40.0,20.0,34.0,47.0,28.0
ENSMUSG00000037326,106.35,158.11,125.67,169.38,134.62,65.19
ENSMUSG00000037331,1615.85,2157.0,1765.0,1725.61,1499.0,947.0
ENSMUSG00000037336,7.0,13.0,11.0,8.0,9.0,7.0
ENSMUSG00000037337,5.0,7.0,11.0,16.0,4.0,5.0
ENSMUSG00000037339,234.0,325.0,215.0,250.0,211.0,118.0
ENSMUSG00000037341,12.0,10.0,8.0,5.0,6.0,8.0
ENSMUSG00000037343,282.0,350.0,399.0,237.0,457.0,233.0
ENSMUSG00000037344,122.0,156.0,117.0,126.0,94.0,61.0
ENSMUSG00000037347,6.0,8.0,6.0,8.0,6.0,3.0
ENSMUSG00000037348,239.0,262.0,217.0,431.0,336.0,309.0
ENSMUSG00000037349,40.0,54.0,48.0,72.0,61.0,35.0
ENSMUSG00000037351,520.0,697.0,520.0,558.0,531.0,401.0
ENSMUSG00000037353,332.0,318.0,269.0,336.0,305.0,253.0
ENSMUSG00000037355,287.0,206.0,192.0,179.0,144.0,150.0
ENSMUSG00000037361,258.0,284.0,253.0,242.0,238.0,179.0
ENSMUSG00000037362,2.0,2.0,0.0,12.0,10.0,2.0
ENSMUSG00000037363,24.0,34.0,26.68,24.84,31.93,14.0
ENSMUSG00000037364,368.0,491.0,430.0,507.0,393.0,289.0
ENSMUSG00000037366,1344.0,1486.0,1386.0,1389.0,1414.0,972.0
ENSMUSG00000037369,285.41,328.67,260.43,268.0,244.0,195.0
ENSMUSG00000037370,345.0,363.0,265.0,315.0,354.05,260.0
ENSMUSG00000037373,337.0,469.0,381.0,380.0,341.0,246.0
ENSMUSG00000037375,13.0,18.0,15.0,6.0,10.0,14.0
ENSMUSG00000037376,172.0,139.0,179.0,148.0,132.0,134.0
ENSMUSG00000037379,135.0,104.0,91.0,75.0,65.0,47.0
ENSMUSG00000037386,7.0,6.0,0.0,2.0,4.0,1.0
ENSMUSG00000037395,46.0,43.0,35.0,41.0,31.0,40.0
ENSMUSG00000037400,750.0,614.0,580.0,486.0,525.0,464.0
ENSMUSG00000037405,84.0,358.45,505.84,119.0,83.83,79.0
ENSMUSG00000037406,8.0,3.0,4.0,3.0,1.0,1.0
ENSMUSG00000037408,32.15,53.6,34.0,46.23,33.67,31.0
ENSMUSG00000037410,485.21,619.0,595.0,456.0,486.69,371.76
ENSMUSG00000037411,3.0,39.0,32.0,10.0,15.0,11.0
ENSMUSG00000037415,771.0,896.0,709.0,836.0,707.0,470.0
ENSMUSG00000037416,679.0,507.0,497.0,433.0,536.0,382.0
ENSMUSG00000037419,29.0,38.0,23.0,31.0,27.0,37.0
ENSMUSG00000037426,179.0,210.0,192.0,175.0,173.0,101.0
ENSMUSG00000037432,22.0,32.0,24.0,26.0,14.0,15.0
ENSMUSG00000037434,402.0,279.66,240.44,263.92,266.7,283.85
ENSMUSG00000037440,526.0,514.0,441.0,270.0,232.0,265.0
ENSMUSG00000037443,1134.61,1670.16,2117.52,1317.69,1236.54,788.96
ENSMUSG00000037447,9.0,31.0,17.0,11.0,19.0,21.0
ENSMUSG00000037455,47.0,51.0,28.0,28.0,51.0,24.0
ENSMUSG00000037458,1308.0,1155.0,1076.0,1254.0,1382.0,1141.0
ENSMUSG00000037461,228.0,231.0,222.0,239.0,226.0,162.0
ENSMUSG00000037465,204.0,352.0,196.0,136.0,103.0,89.0
ENSMUSG00000037466,0.0,0.0,2.0,4.0,2.0,3.0
ENSMUSG00000037470,1162.0,1340.0,1069.0,1231.0,1275.0,788.0
ENSMUSG00000037474,4.0,5.0,4.0,8.0,7.0,25.0
ENSMUSG00000037475,623.41,492.0,461.66,414.0,448.0,423.0
ENSMUSG00000037486,491.0,447.7,432.69,399.91,406.01,293.0
ENSMUSG00000037487,1776.0,1728.0,1485.0,1341.0,1485.0,1181.0
ENSMUSG00000037493,44.0,45.0,48.0,59.0,37.0,34.0
ENSMUSG00000037499,40.0,51.0,51.0,30.0,40.0,28.0
ENSMUSG00000037503,845.0,982.99,709.0,610.0,696.0,461.0
ENSMUSG00000037509,1.0,5.01,1.0,2.0,2.0,1.0
ENSMUSG00000037513,228.0,373.0,331.0,291.0,293.0,149.0
ENSMUSG00000037514,259.55,271.88,233.38,264.79,250.46,228.32
ENSMUSG00000037519,445.0,457.0,404.0,394.0,441.0,291.0
ENSMUSG00000037523,926.0,1315.0,1281.0,1360.0,1195.0,748.0
ENSMUSG00000037525,14.0,18.0,19.0,30.0,17.0,16.0
ENSMUSG00000037526,275.0,339.0,291.0,372.0,360.0,230.0
ENSMUSG00000037531,132.37,122.45,121.12,123.1,117.68,100.41
ENSMUSG00000037533,497.0,428.0,351.0,332.0,311.0,230.0
ENSMUSG00000037536,297.0,371.0,274.0,242.0,278.0,208.0
ENSMUSG00000037541,220.0,333.0,252.0,191.0,183.0,81.0
ENSMUSG00000037542,4102.0,4195.0,3721.0,3816.0,3801.0,2595.0
ENSMUSG00000037544,3.0,3.0,0.0,3.0,2.0,0.0
ENSMUSG00000037548,4.99,1.8,4.04,8.07,6.5,2.79
ENSMUSG00000037552,61.0,122.0,124.0,121.0,103.0,61.0
ENSMUSG00000037553,216.0,351.0,271.0,272.0,258.0,155.0
ENSMUSG00000037563,528.52,804.85,419.02,734.18,595.18,239.71
ENSMUSG00000037570,61.0,83.0,59.58,88.0,103.0,60.0
ENSMUSG00000037572,15.86,14.71,9.43,14.88,15.94,19.0
ENSMUSG00000037573,796.0,1050.0,860.0,1008.0,852.0,829.0
ENSMUSG00000037580,1832.0,1718.0,1684.0,1287.0,1389.0,1022.0
ENSMUSG00000037583,220.0,560.0,422.0,341.0,280.0,123.0
ENSMUSG00000037593,4.0,3.0,3.0,1.0,7.0,3.0
ENSMUSG00000037594,1.0,5.0,4.0,2.0,2.0,6.0
ENSMUSG00000037600,40.0,42.0,41.0,39.0,25.0,11.0
ENSMUSG00000037601,298.32,341.29,262.01,263.89,279.77,190.14
ENSMUSG00000037605,1.0,3.0,1.0,4.0,1.0,1.0
ENSMUSG00000037606,24.0,31.0,19.0,21.0,25.0,14.0
ENSMUSG00000037608,790.0,756.0,614.0,492.0,560.0,390.0
ENSMUSG00000037613,5.63,9.29,6.29,7.83,22.34,4.78
ENSMUSG00000037617,15.0,24.0,26.0,11.0,9.0,14.0
ENSMUSG00000037621,206.0,247.0,155.0,208.0,88.0,51.0
ENSMUSG00000037622,1484.0,1844.0,1396.0,1155.0,1106.0,537.0
ENSMUSG00000037628,0.0,2.0,3.0,3.0,3.0,3.0
ENSMUSG00000037638,31.0,60.0,30.0,53.0,39.0,26.0
ENSMUSG00000037640,130.1,98.91,102.32,96.59,97.21,88.94
ENSMUSG00000037643,230.0,206.0,172.0,192.0,199.0,157.0
ENSMUSG00000037646,1187.0,998.48,907.0,807.35,882.0,663.32
ENSMUSG00000037649,52.0,48.0,46.0,58.0,41.0,23.0
ENSMUSG00000037652,572.0,555.0,512.0,432.0,483.0,338.0
ENSMUSG00000037656,848.37,828.34,787.65,811.36,750.0,561.72
ENSMUSG00000037661,7.0,10.0,3.0,5.0,1.0,3.0
ENSMUSG00000037664,8.0,10.0,9.0,11.0,10.0,7.0
ENSMUSG00000037669,582.0,652.0,524.0,570.0,726.0,479.0
ENSMUSG00000037674,407.78,345.11,310.23,258.71,238.29,245.03
ENSMUSG00000037679,378.0,502.0,483.0,597.0,419.0,323.0
ENSMUSG00000037681,5.0,3.0,2.0,1.0,1.0,3.0
ENSMUSG00000037685,114.0,67.0,100.0,78.0,99.0,69.0
ENSMUSG00000037686,1719.0,1907.0,1508.0,1703.0,1635.0,1083.0
ENSMUSG00000037692,86.0,157.0,111.0,120.0,77.0,64.0
ENSMUSG00000037697,254.11,281.54,182.91,266.01,281.65,201.01
ENSMUSG00000037703,242.0,310.0,260.0,288.0,255.0,137.0
ENSMUSG00000037706,1965.0,2498.0,1986.0,2109.0,1939.0,1281.0
ENSMUSG00000037709,531.0,328.0,278.0,322.0,354.0,352.0
ENSMUSG00000037710,1362.0,1079.0,1015.0,938.0,910.0,688.0
ENSMUSG00000037712,1842.0,1832.0,1480.0,1448.0,1462.0,1156.0
ENSMUSG00000037720,1131.0,999.0,1013.0,934.0,1016.0,811.0
ENSMUSG00000037722,925.94,781.25,756.89,740.41,906.94,728.44
ENSMUSG00000037725,4.0,2.0,10.0,2.0,6.0,4.0
ENSMUSG00000037730,120.0,96.0,92.0,114.0,108.0,87.0
ENSMUSG00000037731,54.0,79.0,72.0,94.0,76.0,41.0
ENSMUSG00000037736,9.0,9.0,10.0,11.0,11.0,10.0
ENSMUSG00000037740,86.0,131.0,86.0,128.0,103.0,73.0
ENSMUSG00000037742,47088.95,58910.77,48602.99,48277.04,43612.02,28942.44
ENSMUSG00000037750,183.0,313.0,230.0,191.0,166.0,90.0
ENSMUSG00000037752,50.0,67.0,52.0,78.0,50.0,52.0
ENSMUSG00000037754,62.0,42.0,41.0,46.0,74.0,27.0
ENSMUSG00000037759,18.0,17.0,17.0,16.0,12.0,10.0
ENSMUSG00000037761,58.0,75.0,52.0,54.0,53.0,35.0
ENSMUSG00000037762,47.69,55.47,34.06,43.14,33.0,28.11
ENSMUSG00000037772,4.34,10.43,5.57,11.38,13.75,5.59
ENSMUSG00000037773,117.51,205.21,163.0,197.0,187.0,120.0
ENSMUSG00000037780,1431.0,1660.0,1371.0,1545.0,1222.0,937.0
ENSMUSG00000037784,8.0,12.0,4.0,6.0,7.0,15.0
ENSMUSG00000037787,181.0,181.0,191.97,154.48,177.0,142.0
ENSMUSG00000037788,45.0,63.0,39.0,50.0,55.0,37.0
ENSMUSG00000037791,328.8,377.0,382.0,319.84,290.0,190.0
ENSMUSG00000037795,741.0,602.0,496.0,444.0,458.0,411.0
ENSMUSG00000037797,2040.0,2087.0,1810.0,1775.0,1747.0,1397.0
ENSMUSG00000037798,28531.0,28238.0,26151.0,32470.0,31182.0,24769.0
ENSMUSG00000037805,84.73,169.01,116.91,179.36,123.41,36.06
ENSMUSG00000037808,190.0,123.0,113.0,92.0,101.0,65.0
ENSMUSG00000037813,3.0,4.0,3.0,4.0,4.0,10.0
ENSMUSG00000037814,760.0,820.0,719.0,659.0,791.0,516.0
ENSMUSG00000037815,1549.0,1485.0,1380.0,1245.0,1293.0,955.0
ENSMUSG00000037816,15.0,10.0,13.0,16.0,9.0,6.0
ENSMUSG00000037818,533.0,360.0,326.0,349.0,323.0,344.0
ENSMUSG00000037820,993.7,1516.0,1417.36,1459.0,1468.84,922.0
ENSMUSG00000037822,887.0,868.0,737.0,704.0,810.0,594.0
ENSMUSG00000037824,265.0,297.0,231.0,202.0,196.0,143.0
ENSMUSG00000037826,1264.0,856.0,667.0,695.0,670.0,612.0
ENSMUSG00000037827,220.0,227.15,194.15,316.0,264.0,68.15
ENSMUSG00000037833,5.0,3.0,1.0,0.0,1.0,0.0
ENSMUSG00000037845,49.03,44.68,35.59,44.07,35.8,60.1
ENSMUSG00000037847,186.0,176.0,191.0,215.0,299.0,295.0
ENSMUSG00000037849,19.28,15.15,12.2,18.97,11.83,11.68
ENSMUSG00000037851,711.0,820.0,598.0,716.0,620.0,492.0
ENSMUSG00000037852,4.0,4.0,8.0,32.0,10.0,12.0
ENSMUSG00000037857,564.0,644.0,540.0,365.0,422.0,350.0
ENSMUSG00000037860,17.0,15.0,8.0,11.0,14.0,13.0
ENSMUSG00000037868,1.0,25.0,6.0,1.0,2.0,1.0
ENSMUSG00000037872,17.0,18.0,15.0,5.0,7.0,5.0
ENSMUSG00000037876,964.0,858.0,785.0,572.0,681.0,501.0
ENSMUSG00000037885,204.0,233.0,209.0,247.0,187.0,155.0
ENSMUSG00000037887,8.03,51.0,53.14,17.0,17.0,11.0
ENSMUSG00000037890,47.0,35.0,27.0,46.0,34.0,22.0
ENSMUSG00000037892,16.0,8.0,7.0,5.0,4.0,2.0
ENSMUSG00000037894,194.9,324.95,283.53,202.58,408.47,140.41
ENSMUSG00000037896,413.0,398.0,350.0,296.0,281.0,207.0
ENSMUSG00000037902,207.0,262.0,242.0,251.0,219.0,161.0
ENSMUSG00000037904,8.0,16.0,5.0,18.0,17.0,9.0
ENSMUSG00000037905,352.0,366.0,320.0,255.0,248.0,192.0
ENSMUSG00000037907,25.0,40.0,24.0,41.0,29.0,13.0
ENSMUSG00000037913,2.0,4.0,1.0,1.0,3.0,0.0
ENSMUSG00000037916,1255.0,1448.0,1186.0,1146.0,1158.0,722.0
ENSMUSG00000037921,109.0,60.0,43.0,75.0,63.0,89.0
ENSMUSG00000037922,28.0,21.0,21.0,27.0,20.0,26.0
ENSMUSG00000037926,409.0,415.0,290.0,329.01,365.0,286.0
ENSMUSG00000037933,276.0,322.0,255.0,265.0,231.0,147.0
ENSMUSG00000037935,348.83,340.42,302.0,349.59,299.44,258.0
ENSMUSG00000037936,1767.0,2313.0,2008.0,1716.0,1499.0,829.0
ENSMUSG00000037938,78.0,107.0,80.0,85.0,78.0,64.0
ENSMUSG00000037940,15.0,8.0,8.0,5.0,6.0,10.0
ENSMUSG00000037942,5209.0,4294.0,4411.0,3670.0,3913.0,3264.0
ENSMUSG00000037944,4.0,3.0,3.0,7.0,10.0,4.0
ENSMUSG00000037946,24.0,19.0,16.0,17.0,18.0,13.0
ENSMUSG00000037949,130.0,127.0,96.0,122.0,113.0,86.0
ENSMUSG00000037953,0.0,0.0,0.0,3.0,5.0,5.0
ENSMUSG00000037957,173.0,159.0,159.0,162.0,167.0,100.0
ENSMUSG00000037958,124.0,147.0,132.0,150.0,121.0,61.0
ENSMUSG00000037960,27.0,65.0,47.0,53.0,53.0,29.0
ENSMUSG00000037962,0.0,2.0,3.0,3.0,3.0,1.0
ENSMUSG00000037965,707.0,806.0,714.0,690.0,622.0,418.0
ENSMUSG00000037966,945.0,1289.0,1190.0,1130.0,1101.0,626.0
ENSMUSG00000037971,380.35,329.41,307.84,253.09,308.45,225.01
ENSMUSG00000037972,13.0,19.0,13.0,14.0,31.0,13.0
ENSMUSG00000037977,7.0,4.0,5.0,6.0,7.0,8.0
ENSMUSG00000037979,0.0,2.0,0.0,6.0,4.0,0.0
ENSMUSG00000037989,7.0,1.0,3.0,4.0,3.0,4.0
ENSMUSG00000037992,109.0,133.0,102.0,158.0,98.0,55.0
ENSMUSG00000037993,219.0,313.0,272.0,312.0,277.0,125.0
ENSMUSG00000037995,3.0,10.0,3.0,1.0,3.0,1.0
ENSMUSG00000037997,66.0,54.0,39.0,62.0,71.0,56.0
ENSMUSG00000037999,387.0,262.0,346.0,232.0,291.0,231.0
ENSMUSG00000038000,115.0,123.0,102.0,112.0,101.0,74.0
ENSMUSG00000038002,261.0,329.93,252.0,239.0,215.0,146.0
ENSMUSG00000038005,80.0,51.0,48.0,39.0,48.0,47.0
ENSMUSG00000038007,232.43,289.19,349.07,154.35,255.45,203.15
ENSMUSG00000038009,871.0,1055.0,978.0,1092.0,1098.0,659.0
ENSMUSG00000038010,31.0,20.0,27.0,15.0,27.0,34.0
ENSMUSG00000038013,115.0,201.0,160.0,163.0,127.0,86.0
ENSMUSG00000038014,2327.0,2184.0,1948.0,1941.0,1659.0,1485.0
ENSMUSG00000038020,2.0,2.0,4.0,3.0,2.0,1.0
ENSMUSG00000038022,37.0,18.0,17.0,27.0,27.0,21.0
ENSMUSG00000038023,274.0,389.0,268.0,291.0,289.0,220.0
ENSMUSG00000038024,780.0,671.0,620.0,485.0,519.0,487.0
ENSMUSG00000038025,262.0,349.0,288.0,289.0,267.0,174.0
ENSMUSG00000038028,122.0,161.0,108.0,109.77,126.0,80.0
ENSMUSG00000038034,34.0,80.0,56.0,91.0,67.0,44.0
ENSMUSG00000038037,2.0,4.0,4.0,5.0,4.0,1.0
ENSMUSG00000038039,504.0,402.0,385.0,388.0,454.0,340.0
ENSMUSG00000038042,20.0,17.0,9.0,16.0,13.0,11.0
ENSMUSG00000038046,47.0,74.0,48.0,48.0,62.0,51.0
ENSMUSG00000038047,83.46,59.0,58.0,64.0,70.0,48.0
ENSMUSG00000038055,106.0,168.0,145.0,168.0,157.0,111.0
ENSMUSG00000038056,832.0,938.0,724.0,677.0,650.0,503.0
ENSMUSG00000038057,1.0,6.0,1.0,2.0,4.0,0.0
ENSMUSG00000038058,143.0,175.0,150.0,134.0,127.0,79.0
ENSMUSG00000038059,4.0,9.0,1.0,5.0,6.0,7.0
ENSMUSG00000038060,6.07,1.0,5.0,5.0,15.23,6.1
ENSMUSG00000038065,7.0,4.0,3.0,7.0,8.0,6.0
ENSMUSG00000038068,964.0,583.0,682.0,638.0,577.0,370.0
ENSMUSG00000038069,148.73,125.54,114.64,105.57,112.9,91.98
ENSMUSG00000038070,38.0,26.0,23.0,15.0,24.0,23.0
ENSMUSG00000038072,116.0,137.0,152.0,162.0,166.0,120.0
ENSMUSG00000038074,119.0,84.0,82.0,106.04,105.0,79.0
ENSMUSG00000038079,33.0,26.0,20.0,34.0,36.0,39.0
ENSMUSG00000038080,412.0,343.0,340.0,328.0,336.0,302.0
ENSMUSG00000038084,1403.0,1399.0,1213.0,1117.0,1263.0,898.0
ENSMUSG00000038085,9.08,13.68,16.33,18.01,12.06,1.0
ENSMUSG00000038092,3445.63,3054.32,2825.14,3182.43,3778.12,1561.0
ENSMUSG00000038095,974.0,932.0,820.0,709.53,740.0,519.0
ENSMUSG00000038102,620.0,625.0,497.0,540.0,511.0,398.0
ENSMUSG00000038116,85.0,106.0,94.0,81.0,95.0,76.55
ENSMUSG00000038119,18.0,15.0,15.0,20.0,19.0,22.0
ENSMUSG00000038121,1974.0,1501.76,1401.0,870.0,1099.0,730.0
ENSMUSG00000038122,154.0,108.0,97.0,83.0,79.0,103.0
ENSMUSG00000038126,56.0,51.0,59.0,69.0,57.0,69.0
ENSMUSG00000038127,972.0,864.68,821.76,582.75,741.0,541.71
ENSMUSG00000038128,36.0,43.0,40.0,25.0,16.0,24.0
ENSMUSG00000038135,11.0,12.0,11.0,18.0,12.0,9.0
ENSMUSG00000038141,66.69,42.19,65.0,30.29,53.87,22.62
ENSMUSG00000038143,24.0,33.0,19.0,26.0,32.0,18.0
ENSMUSG00000038145,810.0,969.0,861.0,1009.0,1074.0,882.0
ENSMUSG00000038146,8.0,16.0,14.0,26.0,32.0,16.0
ENSMUSG00000038147,90.0,76.0,69.0,69.0,78.0,48.0
ENSMUSG00000038150,594.02,866.84,697.0,662.0,627.0,346.67
ENSMUSG00000038151,12.0,5.0,2.0,13.0,8.0,2.0
ENSMUSG00000038152,6.0,1.0,3.0,3.0,5.0,2.0
ENSMUSG00000038155,23.43,218.67,241.33,48.85,103.89,23.53
ENSMUSG00000038156,5.0,9.0,3.0,5.0,8.0,13.0
ENSMUSG00000038160,625.0,503.0,489.0,419.0,502.0,446.0
ENSMUSG00000038167,115.0,128.0,97.0,117.0,104.0,86.0
